,17_vwap,17_vol,17_return
2010-01-05,3040.744405521594,966774.0,1.0
2010-01-06,3058.470391239492,1300352.0,1.0058294888862445
2010-01-07,3013.6981757757435,1523946.0,0.9853612395294093
2010-01-08,2960.4477491336925,1081738.0,0.98233053758665
2010-01-09,2960.4477491336925,0.0,1.0
2010-01-10,2960.4477491336925,0.0,1.0
2010-01-11,2990.810476742413,412096.0,1.0102561268367616
2010-01-12,2955.756486496746,585894.0,0.988279434448201
2010-01-13,2879.16821774519,843374.0,0.9740884375619416
2010-01-14,2887.9508335639634,620646.0,1.003050400377666
2010-01-15,2892.736536680242,1040558.0,1.0016571276285797
2010-01-16,2892.736536680242,0.0,1.0
2010-01-17,2892.736536680242,0.0,1.0
2010-01-18,2901.2773947133333,732702.0,1.0029525184629822
2010-01-19,2913.8395267080077,455768.0,1.0043298624314811
2010-01-20,2881.9153530510252,744062.0,0.9890439492757346
2010-01-21,2872.7702275957604,600738.0,0.9968267196170133
2010-01-22,2863.8786120032805,667166.0,0.9969048636375206
2010-01-23,2863.8786120032805,0.0,1.0
2010-01-24,2863.8786120032805,0.0,1.0
2010-01-25,2874.538196760352,420922.0,1.0037220798089677
2010-01-26,2854.699531793544,598080.0,0.9930984862232247
2010-01-27,2854.25679841656,430302.0,0.9998449106912818
2010-01-28,2813.1887267792913,547922.0,0.9856116409497381
2010-01-29,2802.834141544555,452362.0,0.9963192710335539
2010-01-30,2802.834141544555,0.0,1.0
2010-01-31,2802.834141544555,0.0,1.0
2010-02-01,2736.416366271773,833464.0,0.9763033515653617
2010-02-02,2708.980401035126,778576.0,0.9899737607277846
2010-02-03,2725.5133313052434,602854.0,1.006103008446942
2010-02-04,2712.562521290214,689128.0,0.9952483042859207
2010-02-05,2720.4831242849123,375108.0,1.0029199706670469
2010-02-06,2720.4831242849123,0.0,1.0
2010-02-07,2720.4831242849123,0.0,1.0
2010-02-08,2752.6362122421287,472102.0,1.0118188889576987
2010-02-09,2752.4420934660816,432056.0,0.9999294789572324
2010-02-10,2743.233998495926,679696.0,0.9966545726821957
2010-02-11,2781.578373856697,581544.0,1.0139777996998414
2010-02-12,2777.258455811812,263086.0,0.998446954403483
2010-02-13,2777.258455811812,0.0,1.0
2010-02-14,2777.258455811812,0.0,1.0
2010-02-15,2777.258455811812,0.0,1.0
