,0_vwap,0_vol,0_return
2010-01-05,4070.6785400618382,248764.0,1.0
2010-01-06,4142.71579942173,860732.0,1.0176966219884307
2010-01-07,4086.6129869230253,705530.0,0.9864574797753359
2010-01-08,3999.941500556032,526556.0,0.9787913642313726
2010-01-09,3999.941500556032,0.0,1.0
2010-01-10,3999.941500556032,0.0,1.0
2010-01-11,4037.0673997648405,221194.0,1.009281610544466
2010-01-12,4004.652488056784,428680.0,0.9919706785896256
2010-01-13,3918.46252138362,300922.0,0.9784775415769005
2010-01-14,3931.045980812256,190322.0,1.0032113257074595
2010-01-15,3929.331555631057,313542.0,0.9995638755716502
2010-01-16,3929.331555631057,0.0,1.0
2010-01-17,3929.331555631057,0.0,1.0
2010-01-18,3908.581937532314,249956.0,0.9947193007754698
2010-01-19,3921.9821126392,167964.0,1.003428398155917
2010-01-20,3880.973443035626,335288.0,0.9895438917297922
2010-01-21,3878.712468905339,271306.0,0.9994174208704405
2010-01-22,3872.599408496853,280468.0,0.9984239459724089
2010-01-23,3872.599408496853,0.0,1.0
2010-01-24,3872.599408496853,0.0,1.0
2010-01-25,3908.3278847127467,337590.0,1.0092259674825912
2010-01-26,3903.642455091392,469964.0,0.9988011677219607
2010-01-27,3920.743260756737,618346.0,1.0043807305259325
2010-01-28,3864.780134929642,401036.0,0.98572639877055
2010-01-29,3868.5793064506593,260010.0,1.0009830239724844
2010-01-30,3868.5793064506593,0.0,1.0
2010-01-31,3868.5793064506593,0.0,1.0
2010-02-01,3794.236620343386,404226.0,0.9807829489282253
2010-02-02,3754.685377073753,374216.0,0.9895759681782699
2010-02-03,3767.746177302378,291828.0,1.0034785338628835
2010-02-04,3742.001204645324,250836.0,0.9931670098128832
2010-02-05,3774.586726555932,247760.0,1.008708046878808
2010-02-06,3774.586726555932,0.0,1.0
2010-02-07,3774.586726555932,0.0,1.0
2010-02-08,3811.7674936577373,224818.0,1.0098502882024731
2010-02-09,3807.6539070213576,141512.0,0.9989208191099734
2010-02-10,3777.8450232463033,301874.0,0.9921713253087193
