,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2011-03-18,152232.0,0.0,8838.0,11798.0,10.0,0.0,183664.0,1626454.0,0.0,161042.0,0.0,0.0,0.0,0.0,0.0,0.0,145464.0,235328.0,0.0,0.0,0.0,102962.0,0.0,0.0,1145844.0,0.0,635240.0,0.0,0.0,0.0,942276.0,457320.0,51498.0,0.0,350506.0,0.0,572884.0
2011-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-21,229324.0,0.0,7580.0,17754.0,10.0,0.0,180614.0,1837494.0,0.0,127864.0,0.0,0.0,0.0,0.0,0.0,0.0,155340.0,289428.0,0.0,0.0,0.0,148754.0,0.0,0.0,1023546.0,0.0,706216.0,0.0,0.0,0.0,796304.0,472708.0,34046.0,0.0,417484.0,0.0,559454.0
2011-03-22,192594.0,0.0,8772.0,11292.0,10.0,0.0,159888.0,1779794.0,0.0,143308.0,0.0,0.0,0.0,0.0,0.0,0.0,137124.0,154160.0,0.0,0.0,0.0,153046.0,0.0,0.0,1033094.0,0.0,716268.0,0.0,0.0,0.0,869184.0,228326.0,43882.0,0.0,285876.0,0.0,532032.0
2011-03-23,196998.0,0.0,6484.0,8700.0,6.0,0.0,145072.0,1419376.0,0.0,127838.0,0.0,0.0,0.0,0.0,0.0,0.0,70354.0,297692.0,0.0,0.0,0.0,177504.0,0.0,0.0,1126448.0,0.0,738466.0,0.0,0.0,0.0,982218.0,672556.0,39416.0,0.0,305896.0,0.0,536550.0
2011-03-24,150988.0,0.0,10786.0,9984.0,0.0,0.0,96102.0,1522814.0,0.0,119970.0,0.0,0.0,0.0,0.0,0.0,0.0,41932.0,188700.0,0.0,0.0,0.0,326756.0,0.0,0.0,1152582.0,0.0,671274.0,0.0,0.0,0.0,822352.0,755114.0,21570.0,0.0,461468.0,0.0,388610.0
2011-03-25,330246.0,0.0,7630.0,7792.0,0.0,0.0,111516.0,1453198.0,0.0,121138.0,0.0,0.0,0.0,0.0,0.0,0.0,34626.0,275584.0,0.0,0.0,0.0,244774.0,24858.0,0.0,795414.0,0.0,780378.0,0.0,0.0,0.0,792804.0,705302.0,14514.0,0.0,332280.0,0.0,327926.0
2011-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-28,651500.0,0.0,42188.0,10666.0,42.0,0.0,122750.0,1721656.0,0.0,185418.0,0.0,0.0,0.0,0.0,0.0,0.0,255400.0,325510.0,0.0,0.0,0.0,256394.0,16954.0,0.0,1028162.0,0.0,700218.0,0.0,0.0,0.0,1015636.0,707450.0,15662.0,0.0,475982.0,0.0,452086.0
2011-03-29,560448.0,0.0,16454.0,7598.0,74.0,0.0,79246.0,2138522.0,0.0,122558.0,0.0,0.0,0.0,0.0,0.0,0.0,228536.0,397788.0,0.0,0.0,0.0,223474.0,10618.0,0.0,1028116.0,0.0,721570.0,0.0,0.0,0.0,759130.0,617438.0,14854.0,0.0,410168.0,0.0,310076.0
2011-03-30,402510.0,0.0,14152.0,7566.0,76.0,0.0,64196.0,1973486.0,0.0,135074.0,0.0,0.0,0.0,0.0,0.0,0.0,404076.0,253990.0,0.0,0.0,0.0,168372.0,8084.0,0.0,937908.0,0.0,681632.0,0.0,0.0,0.0,1064718.0,576030.0,16344.0,0.0,329018.0,0.0,275404.0
2011-03-31,326298.0,0.0,11502.0,5554.0,20.0,0.0,80024.0,1902726.0,0.0,128984.0,0.0,0.0,0.0,0.0,0.0,0.0,293568.0,242522.0,0.0,0.0,0.0,147940.0,3056.0,0.0,771282.0,0.0,725642.0,0.0,0.0,0.0,768896.0,783522.0,7876.0,0.0,254168.0,0.0,272268.0
2011-04-01,294518.0,0.0,8724.0,7342.0,24.0,0.0,190962.0,1745996.0,0.0,105438.0,0.0,0.0,0.0,0.0,0.0,0.0,374748.0,239052.0,0.0,0.0,0.0,117108.0,2550.0,0.0,608780.0,0.0,716814.0,0.0,0.0,0.0,781722.0,1129918.0,16014.0,0.0,287232.0,0.0,199342.0
2011-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-06,292126.0,0.0,11522.0,15904.0,8.0,0.0,101170.0,1793172.0,0.0,131662.0,0.0,0.0,0.0,0.0,0.0,0.0,263102.0,237870.0,0.0,0.0,0.0,108632.0,15400.0,0.0,864972.0,0.0,597044.0,0.0,0.0,0.0,719238.0,1017848.0,7038.0,0.0,302076.0,0.0,297048.0
2011-04-07,184174.0,0.0,11696.0,8760.0,614.0,0.0,175714.0,1672276.0,0.0,99288.0,0.0,0.0,0.0,0.0,0.0,0.0,249624.0,180190.0,0.0,0.0,0.0,125232.0,10420.0,0.0,689840.0,0.0,448096.0,0.0,0.0,0.0,809224.0,1545468.0,6760.0,0.0,201226.0,0.0,159646.0
2011-04-08,292372.0,0.0,13130.0,8812.0,72.0,0.0,94712.0,1783414.0,0.0,158698.0,0.0,0.0,0.0,0.0,0.0,0.0,327218.0,336630.0,0.0,0.0,0.0,164010.0,8434.0,0.0,663408.0,0.0,580516.0,0.0,0.0,0.0,918758.0,1289840.0,10746.0,0.0,267916.0,0.0,288444.0
2011-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-11,541916.0,0.0,22832.0,9786.0,14.0,0.0,205772.0,1713318.0,0.0,110734.0,0.0,0.0,0.0,0.0,0.0,0.0,474620.0,383950.0,0.0,0.0,0.0,130748.0,13938.0,0.0,782678.0,0.0,500986.0,0.0,0.0,0.0,878036.0,935532.0,7668.0,0.0,393238.0,0.0,261106.0
2011-04-12,312134.0,0.0,14324.0,9034.0,124.0,0.0,90696.0,1733342.0,0.0,127068.0,0.0,0.0,0.0,0.0,0.0,0.0,788166.0,287376.0,0.0,0.0,0.0,87606.0,9254.0,0.0,722510.0,0.0,495148.0,0.0,0.0,0.0,718498.0,1135052.0,6668.0,0.0,390332.0,0.0,227914.0
2011-04-13,284564.0,0.0,9928.0,6020.0,54.0,0.0,59100.0,1895512.0,0.0,121508.0,0.0,0.0,0.0,0.0,0.0,0.0,1182298.0,242852.0,0.0,0.0,0.0,67618.0,5566.0,0.0,790772.0,0.0,696226.0,0.0,0.0,0.0,754666.0,927760.0,5814.0,0.0,348648.0,0.0,209574.0
2011-04-14,264356.0,0.0,9574.0,6454.0,12.0,0.0,48092.0,2129446.0,0.0,111354.0,0.0,0.0,0.0,0.0,0.0,0.0,893890.0,256764.0,0.0,0.0,0.0,136480.0,3846.0,0.0,753318.0,0.0,755950.0,0.0,0.0,0.0,981488.0,1211302.0,2514.0,0.0,348676.0,0.0,254128.0
2011-04-15,218910.0,0.0,9290.0,12288.0,28.0,0.0,47720.0,2039596.0,0.0,132534.0,0.0,0.0,0.0,0.0,0.0,0.0,661362.0,210516.0,0.0,0.0,0.0,128962.0,9992.0,0.0,1083956.0,0.0,785600.0,0.0,0.0,0.0,768956.0,1090144.0,43040.0,0.0,346058.0,0.0,218072.0
2011-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-18,257260.0,0.0,8638.0,12528.0,26.0,0.0,61958.0,1943468.0,0.0,93734.0,0.0,0.0,0.0,132314.0,0.0,0.0,508390.0,207330.0,0.0,0.0,0.0,97478.0,3334.0,0.0,684424.0,0.0,594076.0,0.0,0.0,0.0,670758.0,886334.0,34512.0,0.0,296022.0,0.0,138618.0
2011-04-19,213488.0,0.0,14742.0,20330.0,10.0,0.0,53392.0,2172904.0,0.0,130280.0,0.0,0.0,0.0,204242.0,0.0,0.0,470398.0,240456.0,0.0,0.0,0.0,131048.0,8388.0,0.0,819502.0,0.0,723074.0,0.0,0.0,0.0,776320.0,743498.0,34066.0,0.0,445386.0,0.0,359214.0
2011-04-20,244168.0,0.0,12490.0,20838.0,8.0,0.0,41092.0,1824604.0,0.0,70226.0,0.0,0.0,0.0,175428.0,0.0,0.0,328392.0,233612.0,0.0,0.0,0.0,134336.0,2924.0,0.0,515068.0,0.0,655998.0,0.0,0.0,0.0,620866.0,589082.0,23486.0,0.0,386060.0,0.0,222482.0
2011-04-21,178392.0,0.0,10348.0,19248.0,0.0,0.0,66386.0,2185562.0,0.0,57738.0,0.0,0.0,0.0,97542.0,0.0,0.0,390132.0,171830.0,0.0,0.0,0.0,139888.0,2502.0,0.0,621140.0,0.0,810856.0,0.0,0.0,0.0,541488.0,761552.0,45496.0,0.0,358744.0,0.0,172594.0
2011-04-22,171544.0,0.0,9168.0,8954.0,0.0,0.0,82464.0,2052844.0,0.0,96908.0,0.0,0.0,0.0,128208.0,0.0,0.0,505760.0,234352.0,0.0,0.0,0.0,181362.0,3420.0,0.0,616316.0,0.0,798662.0,0.0,0.0,0.0,895088.0,573398.0,67242.0,0.0,459584.0,0.0,262260.0
2011-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-25,146444.0,0.0,8230.0,16160.0,4.0,0.0,28958.0,1643314.0,0.0,108286.0,0.0,0.0,0.0,64948.0,0.0,0.0,649490.0,158484.0,0.0,0.0,0.0,167996.0,2092.0,0.0,445508.0,0.0,803028.0,0.0,0.0,0.0,636916.0,546474.0,75106.0,0.0,426484.0,0.0,329092.0
2011-04-26,119916.0,0.0,13448.0,28670.0,0.0,0.0,49234.0,1493238.0,0.0,158036.0,0.0,0.0,0.0,44332.0,0.0,0.0,418796.0,150578.0,0.0,0.0,0.0,144790.0,3506.0,0.0,822338.0,0.0,630078.0,0.0,0.0,0.0,712436.0,531924.0,51142.0,0.0,397034.0,0.0,489644.0
2011-04-27,145692.0,0.0,13354.0,15906.0,0.0,0.0,42306.0,1749896.0,0.0,178316.0,0.0,0.0,0.0,31998.0,0.0,0.0,386624.0,162822.0,0.0,0.0,0.0,163004.0,2972.0,0.0,720364.0,0.0,948034.0,0.0,0.0,0.0,731700.0,530048.0,72068.0,0.0,451948.0,0.0,412706.0
2011-04-28,130686.0,0.0,16720.0,25064.0,0.0,0.0,37542.0,2558130.0,0.0,191996.0,0.0,0.0,0.0,26286.0,0.0,0.0,362170.0,172594.0,0.0,0.0,0.0,176828.0,3274.0,0.0,724992.0,0.0,1034696.0,0.0,0.0,0.0,778616.0,628158.0,169422.0,0.0,453626.0,0.0,418054.0
2011-04-29,170992.0,0.0,12754.0,18522.0,24.0,0.0,107962.0,1861476.0,0.0,187650.0,0.0,0.0,0.0,17654.0,0.0,0.0,251116.0,298188.0,0.0,0.0,0.0,200716.0,1538.0,0.0,677340.0,0.0,882690.0,0.0,0.0,0.0,1009868.0,633712.0,158884.0,0.0,539724.0,0.0,296586.0
2011-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-03,84896.0,0.0,10434.0,22718.0,8.0,0.0,56430.0,1392288.0,0.0,149682.0,0.0,0.0,0.0,26590.0,0.0,0.0,254240.0,148646.0,0.0,0.0,0.0,114682.0,1902.0,0.0,615776.0,0.0,615108.0,0.0,0.0,0.0,791654.0,515546.0,98660.0,0.0,325420.0,0.0,330208.0
2011-05-04,135014.0,0.0,15340.0,30000.0,48.0,0.0,33122.0,1678070.0,0.0,254734.0,0.0,0.0,0.0,14506.0,0.0,0.0,328324.0,137542.0,0.0,0.0,0.0,140822.0,1138.0,0.0,780254.0,0.0,713792.0,0.0,0.0,0.0,919774.0,587228.0,89478.0,0.0,345076.0,0.0,398192.0
2011-05-05,188470.0,0.0,21468.0,31640.0,64.0,0.0,31768.0,1731206.0,0.0,217664.0,0.0,0.0,0.0,13896.0,0.0,0.0,312508.0,328452.0,0.0,0.0,0.0,189868.0,4056.0,0.0,1149464.0,0.0,624928.0,0.0,0.0,0.0,866170.0,581602.0,122584.0,0.0,513888.0,0.0,486660.0
2011-05-06,213092.0,0.0,33470.0,30996.0,12.0,0.0,52734.0,2061086.0,0.0,225082.0,0.0,0.0,0.0,14736.0,0.0,0.0,443906.0,287100.0,0.0,0.0,0.0,251418.0,6540.0,0.0,1209942.0,0.0,758354.0,0.0,0.0,0.0,812628.0,573194.0,168730.0,0.0,668944.0,0.0,407090.0
2011-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-09,92820.0,0.0,10850.0,21630.0,4.0,0.0,308830.0,2139838.0,0.0,186648.0,0.0,0.0,0.0,7240.0,0.0,0.0,463310.0,127570.0,0.0,0.0,0.0,136130.0,3244.0,0.0,790708.0,0.0,810058.0,0.0,0.0,0.0,848564.0,454762.0,70010.0,0.0,320662.0,0.0,292176.0
2011-05-10,132502.0,0.0,13128.0,23522.0,8.0,0.0,301666.0,3200858.0,0.0,242522.0,0.0,0.0,0.0,7870.0,0.0,0.0,466284.0,248952.0,0.0,0.0,0.0,175472.0,2760.0,0.0,669348.0,0.0,1064768.0,0.0,0.0,0.0,781196.0,1046352.0,94506.0,0.0,461386.0,0.0,363452.0
2011-05-11,130752.0,0.0,8328.0,20268.0,0.0,0.0,125912.0,2567078.0,0.0,191534.0,0.0,0.0,0.0,30026.0,0.0,0.0,437154.0,231366.0,0.0,0.0,0.0,140898.0,3638.0,0.0,760972.0,0.0,959212.0,0.0,0.0,0.0,610646.0,803856.0,214054.0,0.0,359092.0,0.0,300664.0
2011-05-12,211306.0,0.0,16806.0,35392.0,114.0,0.0,207582.0,2470010.0,0.0,279320.0,0.0,0.0,0.0,61810.0,0.0,0.0,489886.0,295764.0,0.0,0.0,0.0,248622.0,4416.0,0.0,907806.0,0.0,1036464.0,0.0,0.0,0.0,839360.0,778208.0,260130.0,0.0,810346.0,0.0,369200.0
2011-05-13,168020.0,0.0,13686.0,27544.0,12.0,0.0,157412.0,2656496.0,0.0,262860.0,0.0,0.0,0.0,134802.0,0.0,0.0,1017422.0,251320.0,0.0,0.0,0.0,178208.0,3836.0,0.0,750568.0,0.0,1160402.0,0.0,0.0,0.0,711438.0,672382.0,116732.0,0.0,529904.0,0.0,351468.0
2011-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-16,107154.0,0.0,11958.0,23308.0,0.0,0.0,83636.0,2867238.0,0.0,188470.0,0.0,0.0,0.0,57046.0,0.0,0.0,784704.0,227936.0,0.0,0.0,0.0,184154.0,2870.0,0.0,625404.0,0.0,1206156.0,0.0,0.0,0.0,671032.0,652246.0,63134.0,0.0,470572.0,0.0,232276.0
2011-05-17,178446.0,0.0,8368.0,19970.0,50.0,0.0,174784.0,3103346.0,0.0,209488.0,0.0,0.0,0.0,57648.0,0.0,0.0,735242.0,488534.0,0.0,0.0,0.0,230112.0,3932.0,0.0,704636.0,0.0,1417258.0,0.0,0.0,0.0,817202.0,1103734.0,103676.0,0.0,683070.0,0.0,351212.0
2011-05-18,124418.0,0.0,17226.0,21444.0,0.0,0.0,153036.0,2114606.0,0.0,137302.0,0.0,0.0,0.0,70360.0,0.0,0.0,418894.0,263122.0,0.0,0.0,0.0,143250.0,5218.0,0.0,603470.0,0.0,1117222.0,0.0,0.0,0.0,634600.0,613724.0,50958.0,0.0,418304.0,0.0,300978.0
2011-05-19,134936.0,0.0,8748.0,19808.0,14.0,0.0,213416.0,2365328.0,0.0,142318.0,0.0,0.0,0.0,47596.0,0.0,0.0,695776.0,269428.0,0.0,0.0,0.0,114842.0,5540.0,0.0,632214.0,0.0,1317362.0,0.0,0.0,0.0,924606.0,482862.0,64936.0,0.0,332666.0,0.0,234868.0
2011-05-20,146092.0,0.0,8016.0,13412.0,0.0,0.0,95312.0,2192562.0,0.0,113272.0,0.0,0.0,0.0,37048.0,0.0,0.0,670108.0,355328.0,0.0,0.0,0.0,212142.0,2392.0,0.0,475166.0,0.0,1133648.0,0.0,0.0,0.0,1115274.0,536098.0,61868.0,0.0,400102.0,0.0,189026.0
2011-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-23,168276.0,0.0,4828.0,13244.0,30.0,0.0,319874.0,1907396.0,0.0,112168.0,0.0,0.0,0.0,18980.0,0.0,0.0,646742.0,289958.0,0.0,0.0,0.0,184164.0,3588.0,0.0,890934.0,0.0,1115956.0,0.0,0.0,0.0,1035278.0,605382.0,76220.0,0.0,419178.0,0.0,288850.0
2011-05-24,120084.0,0.0,11720.0,15258.0,52.0,0.0,129520.0,1582858.0,0.0,152776.0,0.0,0.0,0.0,30482.0,0.0,0.0,521758.0,223602.0,0.0,0.0,0.0,183430.0,2604.0,0.0,566932.0,0.0,1035106.0,0.0,0.0,0.0,892728.0,844118.0,55754.0,0.0,396456.0,0.0,149466.0
2011-05-25,116150.0,0.0,5594.0,13878.0,8.0,0.0,97108.0,1536668.0,0.0,189206.0,0.0,0.0,0.0,18206.0,0.0,0.0,602666.0,144328.0,0.0,0.0,0.0,188008.0,2734.0,0.0,654346.0,0.0,1340054.0,0.0,0.0,0.0,828106.0,679524.0,57138.0,0.0,323200.0,0.0,291758.0
2011-05-26,108412.0,0.0,4362.0,11786.0,44.0,0.0,199264.0,1246104.0,0.0,169374.0,0.0,0.0,0.0,19554.0,0.0,0.0,683746.0,258780.0,0.0,0.0,0.0,155370.0,3128.0,0.0,412800.0,0.0,843320.0,0.0,0.0,0.0,700478.0,629794.0,72754.0,0.0,350682.0,0.0,310752.0
2011-05-27,115198.0,0.0,4532.0,10912.0,0.0,0.0,100104.0,789580.0,0.0,189450.0,0.0,0.0,0.0,21706.0,0.0,0.0,459094.0,180204.0,0.0,0.0,0.0,128810.0,3580.0,0.0,313584.0,0.0,895262.0,0.0,0.0,0.0,830302.0,410956.0,42262.0,0.0,337460.0,0.0,346978.0
2011-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-30,178258.0,0.0,8742.0,13096.0,0.0,0.0,217006.0,414666.0,0.0,144412.0,0.0,0.0,0.0,16416.0,0.0,0.0,506800.0,233210.0,0.0,0.0,0.0,151428.0,3134.0,0.0,539448.0,0.0,888068.0,0.0,0.0,0.0,683904.0,428774.0,32768.0,0.0,431028.0,0.0,340024.0
2011-05-31,105372.0,0.0,9140.0,11820.0,64.0,0.0,120472.0,967916.0,0.0,146346.0,0.0,0.0,0.0,15208.0,0.0,0.0,575276.0,202026.0,0.0,0.0,0.0,130658.0,4282.0,0.0,394678.0,0.0,954276.0,0.0,0.0,0.0,773774.0,577784.0,134020.0,0.0,389718.0,0.0,310208.0
2011-06-01,75152.0,0.0,6470.0,18532.0,0.0,0.0,61966.0,638126.0,0.0,150462.0,0.0,0.0,0.0,13608.0,0.0,0.0,498082.0,225952.0,0.0,0.0,0.0,134684.0,2536.0,0.0,274368.0,0.0,868382.0,0.0,0.0,0.0,689816.0,540372.0,48954.0,0.0,344768.0,0.0,244088.0
2011-06-02,167318.0,0.0,4534.0,19372.0,6.0,0.0,78724.0,603298.0,0.0,148090.0,0.0,0.0,0.0,18628.0,0.0,0.0,611480.0,602144.0,0.0,0.0,0.0,138364.0,1972.0,0.0,336296.0,0.0,819454.0,0.0,0.0,0.0,705566.0,559256.0,79020.0,0.0,439328.0,0.0,243396.0
2011-06-03,145900.0,0.0,5662.0,12096.0,14.0,0.0,126130.0,524266.0,0.0,135108.0,0.0,0.0,0.0,16862.0,0.0,0.0,549098.0,356532.0,0.0,0.0,0.0,167694.0,3528.0,0.0,279008.0,0.0,785464.0,0.0,0.0,0.0,656414.0,691818.0,65912.0,0.0,565620.0,0.0,298118.0
2011-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-07,110528.0,0.0,95780.0,16658.0,0.0,0.0,109438.0,562462.0,0.0,146056.0,0.0,0.0,0.0,15596.0,0.0,0.0,693824.0,257074.0,0.0,0.0,0.0,155508.0,4518.0,0.0,231600.0,0.0,928568.0,0.0,0.0,0.0,454454.0,659218.0,87532.0,0.0,469426.0,0.0,350978.0
2011-06-08,92052.0,0.0,89130.0,13972.0,14.0,0.0,74504.0,439176.0,0.0,183540.0,0.0,0.0,0.0,7924.0,0.0,0.0,1172010.0,201948.0,0.0,0.0,0.0,179444.0,4038.0,0.0,601144.0,0.0,1182368.0,0.0,0.0,0.0,544144.0,676400.0,66716.0,0.0,499846.0,0.0,301852.0
