,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2010-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-25,3908.3278847127467,,17304.63382601917,244.70666500579233,,,1871.202359487262,16298.502273202963,,59678.257960701376,,,,,,,11961.796736136832,2874.5381967603516,,,,6832.030005742908,,,4280.205900167377,,24593.709596817072,,,,5604.884912795644,8316.3888494733,7726.308956264398,,7437.397386414983,,19956.57134972961
2010-01-26,3903.642455091392,,17265.422151631334,244.27208446740786,,,1863.4539086806692,16056.26382782823,,59765.21722754561,,,,,,,11916.68309115549,2854.6995317935434,,,,6773.128885252163,,,4270.325175751812,,24463.85699232659,,,,5664.314935202181,8286.5588800793,7663.621448875254,,7377.872545539926,,19765.390114400507
2010-01-27,3920.7432607567366,,17182.64153301323,244.48392574362273,,,1860.8120423728956,15969.525930204574,,59547.89056411175,,,,,,,11623.217873139358,2854.25679841656,,,,6740.76119893683,,,4300.008487606635,,23952.530304379266,,,,5607.431836757723,8147.60110593772,7582.647466252169,,7380.246059095475,,19492.234713346043
2010-01-28,3864.7801349296415,,16572.90708204118,241.05683088445411,,,1849.1480804983833,15868.078675798417,,57615.55245037943,,,,,,,11426.961374720226,2813.1887267792913,,,,6684.755904937649,,,4295.554770086919,,23137.01054767251,,,,5418.511580402003,7975.856865749577,7440.172279239665,,7320.84499443769,,18656.19964799061
2010-01-29,3868.5793064506593,,16183.644256198944,239.98664989712464,,,1850.1139265093686,15899.77626137532,,56158.72594638239,,,,,,,11433.75159535046,2802.8341415445548,,,,6714.727479236779,,,4298.468810382512,,23191.098396804973,,,,5393.820875129961,8008.635755809651,7367.232304267078,,7328.017567915225,,17987.018624530563
2010-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-01,3794.236620343386,,16194.469206951593,239.64652584909106,,,1847.8223054090663,15963.492632713098,,54125.011388199535,,,,,,,11369.129046062628,2736.416366271773,,,,6599.728047727145,,,4296.942879408446,,22680.32423540483,,,,5416.145783136125,7923.273665925976,7306.735413606796,,7222.291989713755,,17428.592718050866
2010-02-02,3754.685377073753,,16346.999327993968,244.57347323941954,,,1847.3803668942437,15823.463171544967,,54787.0778963438,,,,,,,11355.654972760507,2708.980401035126,,,,6582.522090212286,,,4207.653590198326,,23144.734197039994,,,,5486.894921347961,8003.167202500242,7313.099956907137,,7199.28913450116,,17483.425406375714
2010-02-03,3767.746177302378,,16615.689144471886,246.7399348253016,3821.62391075641,,1857.9725824026798,16010.276653775283,,55357.281005424986,,,,,,,11384.765196914046,2725.5133313052434,,,,6676.1458848640905,,,4165.359710158161,,23353.332527539016,,,,5596.362190993443,8113.239332664921,7410.035250530129,,7283.778476638563,,17802.635267874477
2010-02-04,3742.001204645324,,16488.680711308643,245.42528889838323,3812.0110961930004,,1849.326830324919,16081.483656121185,,53954.27800120393,,,,,,,11411.628440756489,2712.562521290214,,,,6647.321999813955,,,4123.2400527182035,,23112.988864113147,,,,5578.118098673404,8143.683724253212,7439.047650602396,,7250.798940193607,,17667.684215134628
2010-02-05,3774.5867265559323,,16226.556079999706,235.50072472702064,,,1848.14348598773,16001.294550237784,,51868.44897136599,,,,,,,11197.72905053419,2720.483124284912,,,,6635.141823858834,,,4088.6076898969623,,22188.38440835648,,,,5493.841065568214,8004.797228248618,7350.352685423993,,7255.238825839234,,17101.22968151174
2010-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-08,3811.7674936577378,,16286.213429039854,236.80523634216917,,,1850.8252803531695,15819.504094879214,,52636.917179891185,,,,,,,11393.460471454468,2752.636212242129,,,,6767.386355195876,,,4123.039337871918,,22172.2346969365,,,,5519.219168842315,8031.073943038101,7422.335065689928,,7359.924190532939,,17282.01223441405
2010-02-09,3807.6539070213576,,16384.844076128004,237.52465782668605,,,1847.9378297232008,15954.68143483554,,52850.286028915,,,,,,,11453.720313437723,2752.4420934660816,,,,6771.265077023744,,,4138.113596816052,,22184.03426807506,,,,5533.816048024791,8094.577435606501,7448.018133462669,,7375.657999749042,,17230.097566508415
2010-02-10,3777.845023246303,,16597.4495327433,239.4070164992314,,,1852.7780319315457,16192.114376263267,,54137.82876901546,,,,,,,11618.792476022852,2743.233998495926,,,,6783.0928449127105,,,4191.784559367373,,22791.124152991157,,,,5692.230715300511,8181.330188016887,7492.805519408362,,7377.010882652525,,17649.80629037662
2010-02-11,3807.399614560918,,16682.38032252779,240.25766276483301,,,1857.862197747087,16203.442149788285,,55374.4202076102,,,,,,,11705.985658898835,2781.5783738566965,,,,6833.266303561098,,,4217.151267495712,,23669.995551422035,,,,5779.761798086273,8241.332940175722,7530.100633370392,,7441.550086678822,,17997.95751088753
2010-02-12,3780.741339530659,,16833.993270295712,242.08037639998236,,,1857.4690005426894,16220.808450758164,,56283.467243773644,,,,,,,11726.08317928941,2777.258455811812,,,,6801.019872678028,,,4276.655213755007,,24048.897330438824,,,,5845.721721425437,8389.34876952992,7563.303341077675,,7401.077487001481,,18323.34622756358
2010-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-22,3815.6932532124415,,17041.443879874565,249.58597312810707,3832.5434782608695,,1864.3127910032713,16810.563136963057,,59251.343579292465,,,,,,,12084.3749119354,2803.5267145174216,,,,6922.72226177503,,,4277.83674427214,,24986.872464020962,,,,5796.2755758741305,8499.471104363138,7691.002521198761,,7496.393572372903,,18966.82174635028
2010-02-23,3855.2210087667586,,17038.359680485948,246.8203858450617,3843.323529411765,,1872.8181506324358,16854.593156753675,,58680.018898583585,,,,,,,12106.418032193738,2852.636355101808,,,,6973.756316298446,,,4273.298603310354,,24860.298155314777,,,,5713.318580194174,8469.55225531244,7694.568319148039,,7547.211219342458,,18729.51029132855
2010-02-24,3858.8023170618962,,16871.051691918165,245.1192737790221,,,1873.9342048930125,16715.5658460472,,58134.200362828,,,,,,,12095.560403743493,2854.63784518874,,,,6963.7187130057,,,4252.74579502396,,25056.58846964761,,,,5768.392135223336,8482.034090779483,7681.86290195807,,7516.090906061929,,18390.45269571265
2010-02-25,3849.9030766843907,,16880.919471499106,243.0156801762038,,,1873.1897064417467,16544.141398619977,,58376.226506963845,,,,,,,11934.46644740237,2839.831043283797,,,,6924.417533793799,,,4233.969163775846,,24973.684444828596,,,,5784.211046988412,8453.9043423889,7653.3621760162,,7499.411893746764,,18663.399334534624
2010-02-26,3833.016247353048,,16766.424714414643,245.9884666142507,,,1870.2178664981134,16745.539703493476,,58250.51914282302,,,,,,,11878.202330486412,2816.335804534791,,,,6889.30303328961,,,4196.41788611433,,24851.76563683984,,,,5760.816600161588,8398.454059882515,7587.552257902299,,7460.062819680858,,18460.432851677742
2010-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-01,3880.9057177047976,,16881.15461438794,247.75954508450684,,,1877.5045363463694,16841.165229396378,,60548.62532070116,,,,,,,11914.106974288557,2846.4102245215995,,,,6937.8810723613,,,4215.862730781882,,24854.47010081064,,,,5751.222450513079,8383.628890066904,7588.0656351627895,,7514.381807501656,,18836.56668786589
2010-03-02,3882.4141134058773,,16706.547424148248,247.77680807528537,,,1872.7267014646009,16688.459773758896,,59724.14476075809,,,,,,,11769.827466846815,2835.7794358568913,,,,6930.8811193118545,,,4171.2248799300205,,24471.088369944016,,,,5661.751315720362,8281.666791429448,7561.407098777797,,7495.0982872411405,,18414.105016483372
2010-03-03,3895.53340509861,,16850.041786013324,251.39695573794256,,,1872.8930838700712,16772.120204847226,,59703.7085390621,,,,,,,11706.977810244012,2833.4403493635114,,,,6960.156487177777,,,4150.30190046374,,24285.93331274819,,,,5683.066905479699,8289.037849228554,7548.457145922969,,7525.910389631109,,18221.56959620278
2010-03-04,3861.7843486610586,,16859.84141322825,251.64435463457863,,,1866.5610332498418,16785.234015789403,,59870.8374129809,,,,,,,11631.316680431086,2798.5916892937917,,,,6922.771554756758,,,4145.460840754321,,24067.41395035792,,,,5637.793925934447,8225.48513709872,7519.755851840119,,7491.295217500565,,18412.443661411024
2010-03-05,3822.7306718380073,,16880.33209277103,251.0652923553147,,,1859.0350218790863,16738.651894418676,,59560.88585564203,,,,,,,11503.557564513036,2766.610138100674,,,,6968.384811860346,,,4158.4531988521785,,23933.068129896543,,,,5658.013248223497,8201.42917597647,7435.133441256628,,7488.293547538978,,18422.872630608184
2010-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-08,3835.951985171132,,17041.396501499716,251.67886119064843,,,1866.0027942646716,16869.126099291614,,60486.24846134721,,,,,,,11585.579296882068,2785.681050337074,,,,7014.447239109632,,,4611.498142177252,,24437.40565295212,,,,5723.206035273565,8348.97404340115,7496.429514624514,,7532.857057295939,,19063.81530687618
2010-03-09,3840.7451569742907,,16959.095856146872,248.72894670658982,3894.0,,1868.993841825152,17046.110004859147,,60271.291696711385,,,,,,,11579.737719123352,2792.1912163085653,,,,7054.916590044156,,,4625.567091466375,,24547.304296651157,,,,5706.997409373442,8381.048866820924,7514.091476086194,,7555.386580220428,,19078.379566162028
2010-03-10,3841.8725437633284,,17063.053231510545,249.05345228460976,,,1870.9274177082038,16953.3138385933,,60555.26049422465,,,,,,,11581.321344305295,2789.4351235800764,,,,7058.838865494166,,,4641.035289758734,,24551.468665552453,,,,5582.233948703588,8366.284052265268,7532.394963848362,,7590.092220604177,,19333.88626416742
2010-03-11,3856.506098417444,,16925.088603665976,246.03822602977945,,,1872.1644882005069,16809.662608981394,,59722.48367098935,,,,,,,11369.845319786516,2788.4675082357544,,,,6975.757872559688,,,4644.970446387214,,24210.04422098257,,,,5426.446676355267,8288.543510149779,7493.551145970883,,7564.68606474173,,19015.507301438483
2010-03-12,3815.911477941836,,16895.579285608834,246.3389572353539,,,1876.2568837605897,16803.69406909686,,59494.548482006096,,,,,,,11316.192845550293,2749.5090448178107,,,,6921.08097062917,,,4659.608645141109,,23873.052472073683,,,,5311.719100642015,8277.469150300942,7470.182237154682,,7502.456978849011,,18932.4011065909
2010-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-15,3799.446125043537,,16724.15923420591,244.60539621977873,,,1890.503832845845,16930.170163547562,,58583.96212710484,,,,,,,11081.891826316078,2745.8302941873762,,,,6849.288979187189,,,4653.498521198998,,23109.798307522895,,,,5288.423426329784,8149.942300307402,7411.361089973397,,7463.495980969603,,18582.342440065237
2010-03-16,3821.2011495708944,,16642.742687874757,246.08664141761994,3872.5,,1893.463821908671,16952.057504313816,,58382.201689775145,,,,,,,10914.04761465472,2774.729243866989,,,,6835.473849384109,,,4737.411130252555,,23121.63696426631,,,,4997.303439248183,8036.784965046077,7372.214324207704,,7452.6217935712375,,18461.585674095775
2010-03-17,3848.3922382028995,,16776.624267835676,249.6382058970242,3874.0,,1898.0799345645667,17118.270137625233,,59673.079920077456,,,,,,,11130.295841761108,2800.441905237258,,,,6902.365210252112,,,4780.933879427171,,23636.92807212905,,,,5011.954923989973,8168.951923025975,7460.649419691404,,7502.925721225925,,18846.17248942397
2010-03-18,3841.7297074045464,,16772.47067963056,248.57246678662145,,,1893.9691429185536,17111.185695544627,,59814.65199123865,,,,,,,11180.158487347038,2794.22419071708,,,,6855.8587394927645,,,4751.128657280334,,23854.858230958005,,,,5111.626013188089,8218.371331245668,7494.9539369280465,,7459.935878100617,,18865.29575662597
2010-03-19,3862.357613696205,,16827.751889402207,248.74388531414775,,,1903.8377788041178,17340.671688117538,,60089.14719978889,,,,,,,11183.517046081432,2826.5113070304305,,,,6873.12901191702,,,4749.77196958987,,23978.600941649416,,,,5154.11868425727,8176.4824416624,7541.652751773537,,7467.6311896721,,18899.934936905214
2010-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-22,3867.8246508974853,,16742.46474505885,245.0049319731716,,,1911.7170304648587,17369.14789078605,,59641.67203770221,,,,,,,11314.443322524972,2829.567984917,,,,6913.6925415445085,,,4783.058017882573,,23998.775061118937,,,,5179.792632380722,8187.330454305596,7562.621788778306,,7502.291701242588,,18591.027665960093
2010-03-23,3880.18948634671,,16658.511717406967,244.71654939522918,,,1911.7272499576513,17296.400633765395,,59853.29022131573,,,,,,,11376.189637897085,2833.4028175787753,,,,6916.658701746426,,,4766.228447073373,,23819.62374268821,,,,5096.185110379131,8199.835554910984,7582.735770043518,,7515.09213050112,,18664.308510291423
2010-03-24,3860.579268931317,,16591.862631159915,244.2619982024436,,,1906.9135627121525,17135.712186402972,,59482.55288236319,,,,,,,11306.512931661127,2815.42423391838,,,,6886.041280803868,,,4767.869217562458,,23669.309147107924,,,,4964.818947066019,8165.066415219609,7547.97943815865,,7501.4587633065175,,18467.16323567046
2010-03-25,3865.8675514350916,,16405.550840846565,241.63007946486383,3930.0,,1910.8678996691724,17057.449177742837,,59170.80849684178,,,,,,,11289.37365801939,2823.2382870802203,,,,6894.568191125607,,,4791.7057206607005,,24237.527105287518,,,,5049.558059449822,8194.124061231818,7533.610075612298,,7530.666746186654,,18313.316149910694
2010-03-26,3846.0820956108605,,16500.79543191202,242.81169537227402,,,1915.8367381319904,16952.91252686202,,59783.321792330986,,,,,,,11554.461937422406,2805.2545559783666,,,,6858.538301723287,,,4816.084149823869,,24799.285197246998,,,,5082.59004474842,8534.67584274742,7556.638250301621,,7477.518629820068,,18512.0333038407
2010-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-29,3866.8341475197444,,16616.596810892675,245.42560886831876,,,1930.9690097764253,16971.252681205406,,61789.854301045954,,,,,,,11613.261106794957,2828.3384803772287,,,,6887.208667059838,,,4803.70135632746,,25035.631867870008,,,,5116.310219944288,8630.539600860413,7564.228011322235,,7499.569845530411,,19031.830846157725
2010-03-30,3883.4502059230163,,16647.5835678929,246.16062125878577,,,1934.9746715214483,16925.534053963896,,62132.58991707109,,,,,,,11542.596967693107,2849.6148551516067,,,,6869.548931963333,,,4789.590540049993,,24958.051360446578,,,,5102.014072957565,8617.105860766676,7905.080173548513,,7560.800001301977,,19089.720996547803
2010-03-31,3901.4193635952815,,16591.97059767644,245.23687608092126,,,1931.6642597981192,16914.327343596866,,61964.279562160955,,,,,,,11425.697866986313,2851.5282658482274,,,,6879.464863554574,,,4760.711258679587,,24741.814080949844,,,,5096.36513482081,8601.638596956469,7817.500825158434,,7605.083685518061,,19058.371948759366
2010-04-01,3864.4589030077213,,16686.413961523584,246.45766576641367,3918.0,,1932.3660836505435,16955.17346542506,,62396.535798893594,,,,,,,11452.076781290047,2813.662898513425,,,,6834.382684115208,,,4750.977616765442,,24668.997868559287,,,,5009.445846657075,8622.73259216537,7816.021809141791,,7567.207906236273,,19390.75554564951
2010-04-02,3876.4171988647404,,16696.369532199282,248.09866457579935,,,1931.1161448099767,17049.825269627076,,62727.127951292496,,,,,,,11532.819199653166,2824.5339938049005,,,,6870.330364096632,,,4772.929956767621,,24834.650830768103,,,,5070.339600114521,8667.412127089754,7793.150962258213,,7596.332103952438,,19437.326669749928
2010-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-06,3878.4241175472985,,16803.985258413733,248.96633003622097,,,1940.2322488787943,17155.132248298087,,63382.93679981631,,,,,,,11774.545149564041,2828.7398709272557,,,,6874.14474373442,,,4813.606674470805,,25515.328683676973,,,,5096.95200885114,8736.020272516127,7839.883134182934,,7612.275351338253,,19686.718138978107
2010-04-07,3891.3378098986714,,16780.802839078366,250.11617610467133,,,1932.0401048769954,17116.61835365808,,63139.300482948915,,,,,,,11800.378519654927,2833.8537498727446,,,,6962.762449516606,,,4840.689169072252,,25502.494740955855,,,,5071.277216666989,8721.670671884624,7892.890023825691,,7694.463619395473,,19709.104325078784
2010-04-08,3901.8628369684866,,16826.631002352016,251.855997250632,3946.6666666666665,,1911.7306572034684,17025.18414294825,,62380.80883427599,,,,,,,11681.264542875291,2835.4925750311095,,,,6995.538783548116,,,4823.210974342006,,25240.649394149408,,,,5099.7640737255015,8674.050755118875,7900.475571936086,,7715.878924774434,,19365.93548477919
2010-04-09,3890.6074030156647,,16862.26793154832,253.11187038423773,,,1905.8615842927634,16852.635400534553,,62800.23319688848,,,,,,,11745.923839625802,2827.719929405313,,,,6995.940232470385,,,4832.306725107707,,25224.798610099897,,,,5112.825518950507,8650.34667258525,7938.7960731285,,7740.112374847298,,19388.676393558693
2010-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-12,3906.01523534034,,17076.295498034797,255.85267627691675,,,1901.22158027886,16927.885502087567,,63279.691618404846,,,,,,,11781.426662094735,2845.125763105122,,,,7031.219394245952,,,4870.222118203313,,25597.976456984423,,,,5189.721653906361,8669.869594123018,7985.6197694417915,,7760.23005069164,,19595.964385500807
2010-04-13,3899.1008693562994,,17095.461405055397,253.63237622119252,3971.4242424242425,,1908.394911786579,16882.977826414157,,62493.34992331543,,,,,,,11705.013398744388,2844.9686261343413,,,,6980.4633229947885,,,4879.911143626554,,25369.324741655917,,,,5190.338273293021,8621.219211382302,7954.2643573008845,,7710.263553048697,,19368.530816297654
2010-04-14,3911.0191526602416,,17147.57512543622,254.66951416593133,,,1914.6115883252958,16997.35148280224,,62894.46479464895,,,,,,,11861.541991345675,2867.8316130491717,,,,7005.335216225513,,,4870.9116075371,,25575.50414720981,,,,5220.107324878568,8641.837153887698,7963.781295665388,,7729.485795569911,,19482.484248150453
2010-04-15,3895.714924960918,,17128.081966180504,254.6872504545033,4022.0,,1913.0606048738325,16946.96773075504,,62796.01049824894,,,,,,,11903.68677048938,2863.924609517218,,,,6982.225735212945,,,4836.955088854775,,25746.69227755977,,,,5189.72027603798,8676.815656430892,8050.526100962209,,7707.982592750053,,19520.058252062645
2010-04-16,3906.5563444157033,,17060.854246920364,254.47637988191323,,,1913.3735748613833,16967.906605659726,,62415.63323642924,,,,,,,11844.59464580085,2882.473448545307,,,,6990.939820765836,,,4826.376643399259,,25344.321776472214,,,,5175.469488673729,8623.981488183093,8026.680244353046,,7719.487613357489,,19598.21160745257
2010-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-19,3883.4776142355463,,16660.65625214361,250.39446440652935,4037.5833333333335,,1922.0954082357055,16824.2056006683,,60552.29894280625,,,,,,,11611.543042526924,2866.131858856581,,,,6910.228002252085,,,4769.885487290558,,24534.693123771314,,,,5093.3459397911965,8508.607000942284,7945.236947202631,,7638.875022066265,,18922.98550627927
2010-04-20,3888.5298827952015,,16670.942400399505,251.03281843404858,,,1926.996961936025,16891.407598142338,,60653.1677444784,,,,,,,11629.271794294358,2884.3178685805365,,,,6900.185866934533,,,4762.838967500728,,24609.458703860426,,,,5123.192945639771,8518.337559449215,7966.57351209312,,7630.098755074113,,18926.48223468641
2010-04-21,3969.1362917848473,,16661.139664844464,252.20581725461906,,,1924.8631698528068,17157.625299965795,,60655.364467319916,,,,,,,11653.043491223809,2889.6255404498306,,,,6921.808187030875,,,4754.825310873711,,24699.321751910637,,,,5094.6763293933745,8547.786962318485,7932.263667518521,,7637.083165457077,,18943.557127821754
2010-04-22,3985.7315498444927,,16622.610637973045,252.74848886614836,4055.0,,1924.900998076553,17116.64862816194,,60746.74014482022,,,,,,,11571.449978860033,2890.6591597051993,,,,6908.3996322076355,,,4749.618919956289,,24257.847386190275,,,,5097.813818689755,8530.782684918759,7863.570347851069,,7641.930953861331,,18929.863967833804
2010-04-23,3995.6589145535186,,16591.892623201904,251.3408317836739,4100.053588866666,,1926.3770395327558,17116.510269156555,,60805.465814450734,,,,,,,11579.802058785444,2912.276068633556,,,,6952.869769834494,,,4738.394215638229,,24382.60772738977,,,,5100.404331245266,8549.663318028935,7880.738743905689,,7933.800685339811,,18999.307608920783
2010-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-26,3992.9006004672474,,16654.764591694053,255.44890693554905,4086.0,,1920.738833004712,17142.953707210047,,61443.45410472191,,,,,,,11646.005010208704,2926.4327224887543,,,,6996.557716964032,,,4741.083025742809,,24536.02842994548,,,,5025.107034659051,8577.05183373355,7896.641896121437,,7957.080931725342,,19205.256155018935
2010-04-27,3969.0675034425076,,16466.169155709635,254.77546848493148,4065.0,,1927.0997553403854,17150.366260334064,,60690.975832142765,,,,,,,11458.167273899975,2915.09089284717,,,,7036.902197371719,,,4688.959489787292,,23939.975512998866,,,,4970.769955984736,8496.134462137705,7785.373593809563,,7937.544222741153,,18927.119358824068
2010-04-28,3940.5115694243977,,16026.484610753014,256.88346991780315,4055.0,,1929.4643246594637,17184.113826424913,,58390.403294352705,,,,,,,11367.918918535217,2891.883168901358,,,,6987.009529077133,,,4619.218003592867,,23396.311720291484,,,,4971.34723051976,8397.402775016764,7711.495812347231,,7876.571002419522,,18360.43800873984
